baron_fst,baron_kills,champ_fst,champ_kills,drg_fst,drg_kill,inhib_fst,inhib_kills,rf_fst,rf_kills,tw_fst,tw_kills,teamId,win,gameDuration
False,0.0,True,38.0,True,3.0,False,0.0,True,1.0,True,4.0,200.0,False,977
False,0.0,False,28.0,False,0.0,False,0.0,False,0.0,False,5.0,200.0,False,2292
True,1.0,False,37.0,True,3.0,True,2.0,False,1.0,True,10.0,200.0,False,1777
False,0.0,False,16.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,2008
True,1.0,False,29.0,True,3.0,True,1.0,False,0.0,False,7.0,200.0,True,1538
True,1.0,True,37.0,True,4.0,True,1.0,False,0.0,True,7.0,200.0,True,1680
False,2.0,False,39.0,False,2.0,False,0.0,True,1.0,True,4.0,200.0,False,1574
True,2.0,True,40.0,True,3.0,True,4.0,False,0.0,False,11.0,200.0,True,2102
True,2.0,False,19.0,True,4.0,True,4.0,False,1.0,False,11.0,200.0,True,1785
False,0.0,True,25.0,True,3.0,False,0.0,False,0.0,True,3.0,200.0,False,2096
False,0.0,True,28.0,False,1.0,False,0.0,True,1.0,True,4.0,200.0,False,1591
True,1.0,False,20.0,True,4.0,True,1.0,True,2.0,True,9.0,200.0,True,1696
True,1.0,True,33.0,False,1.0,True,2.0,False,1.0,True,9.0,200.0,True,1756
False,0.0,False,22.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1371
False,0.0,True,41.0,False,0.0,True,1.0,False,0.0,True,4.0,200.0,True,1369
False,0.0,True,21.0,True,1.0,False,0.0,False,0.0,False,4.0,200.0,False,798
False,0.0,False,53.0,False,0.0,True,2.0,False,0.0,True,2.0,200.0,False,2176
False,0.0,False,15.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1318
False,0.0,True,42.0,True,2.0,True,1.0,True,1.0,False,9.0,200.0,True,1258
True,1.0,False,38.0,True,3.0,False,0.0,True,1.0,False,4.0,200.0,True,1408
False,0.0,True,16.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1621
False,1.0,False,33.0,False,1.0,False,0.0,True,1.0,True,2.0,200.0,False,1476
True,1.0,True,40.0,False,2.0,True,2.0,False,1.0,True,11.0,200.0,True,1983
False,1.0,True,35.0,False,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1690
False,0.0,True,16.0,True,3.0,False,0.0,False,0.0,True,3.0,200.0,False,1686
True,2.0,True,31.0,False,3.0,True,1.0,False,0.0,False,6.0,200.0,True,1769
True,1.0,False,33.0,True,2.0,True,2.0,True,2.0,True,11.0,200.0,True,1770
True,1.0,False,44.0,False,3.0,True,2.0,True,1.0,True,8.0,200.0,True,1562
True,1.0,True,27.0,True,3.0,True,3.0,True,1.0,True,11.0,200.0,True,1866
False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1521
False,0.0,True,11.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,198
False,0.0,False,20.0,False,1.0,False,0.0,False,0.0,False,3.0,200.0,False,1471
True,2.0,True,29.0,True,2.0,False,0.0,True,2.0,True,4.0,200.0,False,1436
False,0.0,True,21.0,True,4.0,True,2.0,True,1.0,True,9.0,200.0,True,2125
False,0.0,True,18.0,True,1.0,False,0.0,False,0.0,False,3.0,200.0,False,1652
True,1.0,False,29.0,False,1.0,True,1.0,True,1.0,True,8.0,200.0,True,1562
True,1.0,True,26.0,False,0.0,False,0.0,False,0.0,False,3.0,200.0,False,1681
True,1.0,False,33.0,True,2.0,True,2.0,True,2.0,True,11.0,200.0,True,1658
True,2.0,True,43.0,True,4.0,True,3.0,True,2.0,False,10.0,200.0,True,1562
True,1.0,False,35.0,False,2.0,True,1.0,True,2.0,True,6.0,200.0,True,2015
True,1.0,False,27.0,True,1.0,False,0.0,True,2.0,True,4.0,200.0,False,1636
False,0.0,False,12.0,True,1.0,False,0.0,True,1.0,False,0.0,200.0,False,1979
False,0.0,True,45.0,True,4.0,True,1.0,False,1.0,False,7.0,200.0,False,1295
True,1.0,False,39.0,True,4.0,True,2.0,False,0.0,False,10.0,200.0,True,2304
True,1.0,False,28.0,False,1.0,True,1.0,True,2.0,False,8.0,200.0,True,2025
False,1.0,False,34.0,False,1.0,False,1.0,True,1.0,True,7.0,200.0,True,1449
True,1.0,True,33.0,False,1.0,True,3.0,True,1.0,True,11.0,200.0,True,1928
True,1.0,False,37.0,True,3.0,True,1.0,False,0.0,True,6.0,200.0,True,1412
False,0.0,True,8.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1817
True,1.0,True,26.0,True,3.0,False,0.0,True,1.0,True,5.0,200.0,True,1090
False,0.0,True,34.0,True,3.0,False,0.0,True,2.0,True,5.0,200.0,True,1646
False,0.0,True,14.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,863
True,2.0,True,36.0,True,3.0,True,2.0,False,1.0,True,10.0,200.0,True,1638
True,1.0,False,31.0,True,2.0,False,0.0,True,2.0,True,4.0,200.0,True,1770
False,0.0,False,15.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1424
False,0.0,True,24.0,False,0.0,False,0.0,False,1.0,False,4.0,200.0,False,1258
True,1.0,False,36.0,False,2.0,True,1.0,False,0.0,False,8.0,200.0,True,2127
True,2.0,False,20.0,True,1.0,False,0.0,False,0.0,False,5.0,200.0,False,1592
True,1.0,False,18.0,True,1.0,False,0.0,False,0.0,False,1.0,200.0,False,2154
False,0.0,True,36.0,True,2.0,True,1.0,False,1.0,True,10.0,200.0,True,1518
False,0.0,False,7.0,False,0.0,False,0.0,True,1.0,False,3.0,200.0,False,1333
True,1.0,True,31.0,True,3.0,True,1.0,True,1.0,True,8.0,200.0,True,1236
True,2.0,True,40.0,True,3.0,True,3.0,True,1.0,True,11.0,200.0,True,1461
False,0.0,False,11.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,2003
False,0.0,False,9.0,True,2.0,False,0.0,True,1.0,True,1.0,200.0,False,1332
True,1.0,False,42.0,False,2.0,True,2.0,False,0.0,False,7.0,200.0,True,1162
False,0.0,True,15.0,False,1.0,False,0.0,True,1.0,True,3.0,200.0,False,1917
False,0.0,False,18.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1615
True,1.0,True,26.0,False,2.0,True,1.0,False,0.0,True,7.0,200.0,True,1291
False,0.0,False,10.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1674
False,0.0,True,18.0,False,0.0,False,0.0,False,1.0,False,1.0,200.0,False,1109
True,1.0,False,48.0,False,2.0,True,2.0,True,2.0,True,10.0,200.0,True,1354
True,1.0,True,52.0,False,3.0,True,1.0,False,0.0,True,9.0,200.0,True,1718
False,0.0,True,30.0,False,3.0,True,3.0,True,2.0,True,11.0,200.0,True,1963
False,1.0,False,26.0,True,3.0,True,1.0,False,0.0,False,5.0,200.0,False,1777
False,0.0,False,26.0,False,1.0,False,0.0,False,0.0,False,1.0,200.0,False,2472
True,1.0,False,30.0,False,1.0,True,1.0,True,1.0,True,8.0,200.0,True,1435
False,0.0,True,54.0,True,4.0,True,2.0,False,1.0,False,9.0,200.0,True,1483
True,1.0,True,29.0,True,2.0,True,1.0,False,1.0,False,7.0,200.0,True,2056
False,0.0,True,7.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1839
False,0.0,False,26.0,False,2.0,False,0.0,True,2.0,True,4.0,200.0,False,1058
False,0.0,True,8.0,True,1.0,True,1.0,True,1.0,True,5.0,200.0,True,2023
False,0.0,True,17.0,True,2.0,False,0.0,False,1.0,False,2.0,200.0,False,639
False,1.0,True,34.0,False,3.0,False,1.0,False,0.0,False,8.0,200.0,False,1921
False,0.0,True,26.0,True,2.0,False,0.0,True,1.0,True,6.0,200.0,True,2244
False,0.0,True,20.0,False,3.0,False,0.0,False,0.0,False,2.0,200.0,False,1210
False,0.0,True,9.0,True,1.0,False,0.0,True,1.0,True,2.0,200.0,False,2498
True,2.0,False,27.0,False,3.0,True,2.0,True,1.0,True,10.0,200.0,True,1156
False,0.0,False,43.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1819
False,0.0,True,33.0,True,4.0,True,2.0,False,0.0,True,7.0,200.0,True,1306
False,0.0,True,6.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1545
True,1.0,False,49.0,False,1.0,True,1.0,True,2.0,False,4.0,200.0,True,950
True,1.0,False,43.0,True,4.0,True,1.0,False,0.0,False,8.0,200.0,True,1433
True,1.0,True,48.0,True,2.0,True,2.0,False,0.0,False,8.0,200.0,True,1697
True,1.0,True,30.0,True,2.0,True,2.0,True,1.0,True,10.0,200.0,True,2169
False,0.0,False,42.0,True,2.0,False,1.0,False,0.0,False,7.0,200.0,True,1458
False,0.0,False,21.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1838
False,0.0,True,38.0,False,3.0,True,2.0,True,2.0,True,9.0,200.0,True,1365
True,1.0,True,36.0,False,3.0,True,2.0,True,1.0,False,10.0,200.0,True,1782
False,0.0,False,26.0,True,2.0,True,1.0,True,1.0,True,7.0,200.0,True,1632
False,0.0,False,66.0,False,0.0,True,3.0,False,0.0,True,4.0,200.0,True,1233
True,1.0,True,20.0,False,2.0,False,0.0,False,0.0,False,5.0,200.0,False,1616
True,1.0,False,27.0,True,3.0,True,1.0,False,1.0,False,6.0,200.0,True,1714
False,0.0,False,16.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1399
False,0.0,False,23.0,False,1.0,False,0.0,True,1.0,False,3.0,200.0,False,1519
False,1.0,False,23.0,False,1.0,False,0.0,False,1.0,True,2.0,200.0,False,1629
True,2.0,True,47.0,True,2.0,True,2.0,False,1.0,False,9.0,200.0,True,1725
False,0.0,False,7.0,False,0.0,False,0.0,True,1.0,False,3.0,200.0,False,1861
False,0.0,False,25.0,True,1.0,False,0.0,False,0.0,True,4.0,200.0,False,1236
True,1.0,True,25.0,True,2.0,False,0.0,False,0.0,False,3.0,200.0,False,1643
False,0.0,True,11.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1891
True,1.0,True,26.0,True,3.0,False,0.0,True,2.0,True,4.0,200.0,True,1141
False,1.0,True,52.0,True,3.0,False,0.0,False,0.0,False,4.0,200.0,False,1287
False,1.0,False,34.0,True,4.0,False,0.0,False,0.0,False,3.0,200.0,False,1882
False,0.0,False,49.0,False,0.0,False,1.0,False,0.0,True,4.0,200.0,True,2408
False,0.0,False,27.0,False,2.0,False,0.0,False,0.0,False,2.0,200.0,False,1090
False,0.0,True,46.0,True,2.0,True,2.0,False,0.0,False,5.0,200.0,False,1793
False,0.0,True,23.0,False,1.0,True,1.0,True,2.0,True,7.0,200.0,True,1724
True,1.0,True,35.0,False,3.0,True,1.0,False,0.0,True,8.0,200.0,True,1243
False,0.0,False,11.0,True,1.0,False,0.0,True,1.0,True,2.0,200.0,False,1807
False,0.0,False,17.0,False,0.0,False,0.0,False,0.0,True,4.0,200.0,False,1404
False,0.0,False,16.0,False,0.0,True,1.0,True,2.0,True,5.0,200.0,False,1360
False,0.0,False,23.0,True,2.0,False,0.0,False,1.0,False,1.0,200.0,False,1803
True,1.0,False,33.0,True,2.0,True,2.0,False,1.0,False,10.0,200.0,True,1839
False,0.0,False,22.0,False,0.0,False,0.0,True,1.0,False,2.0,200.0,False,1420
True,1.0,True,36.0,True,4.0,True,1.0,False,0.0,False,9.0,200.0,True,1557
False,0.0,False,9.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1867
False,0.0,False,9.0,False,0.0,False,0.0,True,1.0,False,0.0,200.0,False,1142
False,0.0,True,20.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1340
False,1.0,True,33.0,True,2.0,True,1.0,False,0.0,True,8.0,200.0,False,1630
True,1.0,True,24.0,True,3.0,True,1.0,True,2.0,True,8.0,200.0,True,2122
False,0.0,False,12.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1826
True,2.0,False,56.0,True,4.0,True,2.0,False,0.0,True,8.0,200.0,True,1491
True,1.0,False,19.0,True,3.0,True,1.0,False,1.0,False,8.0,200.0,True,1787
False,0.0,True,9.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1371
True,1.0,True,15.0,False,2.0,True,1.0,True,2.0,True,7.0,200.0,True,951
True,2.0,True,30.0,False,2.0,True,2.0,True,1.0,False,10.0,200.0,True,1356
False,0.0,False,25.0,True,3.0,False,0.0,True,1.0,True,6.0,200.0,True,2138
False,0.0,True,15.0,False,3.0,False,0.0,False,0.0,True,2.0,200.0,False,1242
False,0.0,True,14.0,True,2.0,False,0.0,False,0.0,True,2.0,200.0,False,1765
False,0.0,True,14.0,False,2.0,False,0.0,True,1.0,True,3.0,200.0,False,1575
True,1.0,True,18.0,True,3.0,False,0.0,True,1.0,False,3.0,200.0,True,1636
False,0.0,True,22.0,True,1.0,True,1.0,True,2.0,True,7.0,200.0,True,1401
True,1.0,True,46.0,True,4.0,True,1.0,False,0.0,False,8.0,200.0,True,1222
True,2.0,False,37.0,True,1.0,False,1.0,True,2.0,False,10.0,200.0,True,1810
True,1.0,True,28.0,True,4.0,True,1.0,False,0.0,False,7.0,200.0,True,2159
True,2.0,True,38.0,False,2.0,True,2.0,False,0.0,False,8.0,200.0,False,2015
False,0.0,True,15.0,False,1.0,False,0.0,False,0.0,False,2.0,200.0,False,2319
False,0.0,True,16.0,True,3.0,False,0.0,False,0.0,True,3.0,200.0,False,1703
False,0.0,False,19.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1769
True,1.0,False,29.0,False,2.0,False,0.0,True,1.0,True,5.0,200.0,True,1252
False,0.0,False,13.0,False,2.0,False,0.0,False,0.0,False,0.0,200.0,False,1215
False,0.0,False,10.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1332
True,1.0,True,35.0,True,2.0,True,1.0,True,1.0,True,9.0,200.0,True,1103
False,0.0,True,23.0,False,1.0,True,1.0,True,2.0,True,7.0,200.0,True,1378
True,1.0,False,30.0,False,0.0,True,1.0,True,1.0,False,7.0,200.0,False,1243
False,0.0,True,2.0,False,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1791
True,1.0,False,40.0,True,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1166
False,0.0,True,31.0,False,1.0,True,3.0,True,2.0,True,7.0,200.0,False,1724
False,1.0,False,35.0,True,4.0,True,1.0,True,1.0,True,8.0,200.0,True,1893
False,0.0,True,38.0,True,2.0,True,1.0,True,2.0,True,8.0,200.0,True,1870
True,1.0,True,33.0,False,3.0,True,2.0,False,1.0,False,7.0,200.0,False,1276
True,2.0,True,29.0,True,4.0,True,2.0,True,1.0,True,10.0,200.0,True,1992
True,1.0,False,39.0,True,3.0,False,0.0,True,1.0,True,5.0,200.0,False,1719
True,1.0,True,24.0,False,4.0,True,2.0,False,0.0,False,10.0,200.0,True,2015
False,0.0,True,8.0,True,1.0,True,1.0,True,1.0,True,5.0,200.0,True,1894
False,0.0,True,10.0,True,2.0,False,0.0,False,0.0,False,1.0,200.0,False,639
True,1.0,False,31.0,True,3.0,True,2.0,False,0.0,True,10.0,200.0,True,1289
False,0.0,False,23.0,False,1.0,True,1.0,True,1.0,True,4.0,200.0,False,1407
False,0.0,True,29.0,False,3.0,True,1.0,False,1.0,False,8.0,200.0,True,1712
True,2.0,False,34.0,False,1.0,True,1.0,False,0.0,False,8.0,200.0,True,1841
True,1.0,True,23.0,True,2.0,True,1.0,False,1.0,True,7.0,200.0,True,1872
True,1.0,False,24.0,True,3.0,True,2.0,True,2.0,True,10.0,200.0,True,1447
False,0.0,True,24.0,True,2.0,False,0.0,False,0.0,True,2.0,200.0,False,1388
True,1.0,False,27.0,True,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1602
False,0.0,True,20.0,True,2.0,False,0.0,True,2.0,False,3.0,200.0,True,1324
False,0.0,False,17.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1115
False,0.0,False,46.0,True,2.0,True,2.0,False,0.0,True,10.0,200.0,True,1279
False,0.0,False,14.0,False,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1829
True,1.0,False,34.0,False,2.0,False,0.0,True,1.0,True,5.0,200.0,True,1452
True,1.0,False,43.0,True,3.0,False,1.0,False,0.0,True,7.0,200.0,True,1511
False,0.0,True,29.0,True,3.0,False,0.0,False,0.0,True,3.0,200.0,False,2251
False,0.0,True,12.0,False,3.0,False,0.0,False,0.0,False,0.0,200.0,False,1569
False,0.0,False,13.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1650
True,2.0,False,39.0,False,1.0,False,0.0,False,0.0,False,5.0,200.0,False,1574
True,1.0,True,30.0,False,2.0,True,2.0,False,1.0,False,9.0,200.0,True,2310
False,0.0,True,6.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,2012
False,0.0,False,7.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,950
False,0.0,False,26.0,True,4.0,False,0.0,False,1.0,True,4.0,200.0,False,1481
True,2.0,True,31.0,False,3.0,True,1.0,False,0.0,False,6.0,200.0,True,1930
True,1.0,False,25.0,True,4.0,True,2.0,True,2.0,True,10.0,200.0,True,1770
False,0.0,False,17.0,True,2.0,False,0.0,False,1.0,False,3.0,200.0,True,1510
False,0.0,True,35.0,True,4.0,True,4.0,False,0.0,True,11.0,200.0,True,1108
False,0.0,True,37.0,True,2.0,False,0.0,False,0.0,True,5.0,200.0,True,1616
True,1.0,False,34.0,True,2.0,False,0.0,False,0.0,True,7.0,200.0,True,1305
True,1.0,False,25.0,False,1.0,True,1.0,True,2.0,True,8.0,200.0,True,1645
False,0.0,True,15.0,True,1.0,False,0.0,False,0.0,False,4.0,200.0,False,1624
False,0.0,True,20.0,True,1.0,False,0.0,False,1.0,False,1.0,200.0,False,1724
True,1.0,True,23.0,True,3.0,False,0.0,False,1.0,True,6.0,200.0,True,1384
True,1.0,True,26.0,True,3.0,True,3.0,True,2.0,True,11.0,200.0,True,1808
False,0.0,True,31.0,True,2.0,True,1.0,True,2.0,False,9.0,200.0,True,1531
False,0.0,True,29.0,True,1.0,True,1.0,True,1.0,True,8.0,200.0,True,1302
False,0.0,True,14.0,True,2.0,False,0.0,False,0.0,True,2.0,200.0,True,996
False,0.0,False,49.0,True,3.0,False,0.0,True,1.0,True,6.0,200.0,False,930
True,1.0,False,23.0,False,2.0,True,2.0,True,2.0,True,7.0,200.0,True,2583
True,1.0,True,36.0,True,3.0,True,3.0,True,2.0,True,9.0,200.0,True,1426
False,0.0,False,12.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1665
False,0.0,True,38.0,True,2.0,True,1.0,True,2.0,True,8.0,200.0,True,1338
True,1.0,True,31.0,False,1.0,False,0.0,False,0.0,False,6.0,200.0,False,1276
False,0.0,True,17.0,True,2.0,False,0.0,True,1.0,True,2.0,200.0,False,2019
False,0.0,True,25.0,True,3.0,False,0.0,False,0.0,False,3.0,200.0,False,1342
False,0.0,True,15.0,True,1.0,False,0.0,False,0.0,False,1.0,200.0,False,1483
False,0.0,False,58.0,False,0.0,False,2.0,False,0.0,False,4.0,200.0,True,1346
False,0.0,False,5.0,False,0.0,False,0.0,True,1.0,True,1.0,200.0,False,1313
False,0.0,True,43.0,False,0.0,True,1.0,False,0.0,True,4.0,200.0,True,1175
False,0.0,True,22.0,False,0.0,False,0.0,False,0.0,True,3.0,200.0,False,1114
False,0.0,False,40.0,False,1.0,True,1.0,True,1.0,True,8.0,200.0,False,1579
False,0.0,True,15.0,True,3.0,False,0.0,True,2.0,True,3.0,200.0,False,2134
True,1.0,False,35.0,False,1.0,False,0.0,False,0.0,False,3.0,200.0,False,1632
False,0.0,False,6.0,True,1.0,False,0.0,True,1.0,False,0.0,200.0,False,2013
True,1.0,False,40.0,True,3.0,False,0.0,True,1.0,False,4.0,200.0,False,971
True,2.0,False,31.0,True,2.0,True,2.0,False,1.0,False,9.0,200.0,True,2204
False,0.0,False,24.0,False,1.0,False,0.0,True,1.0,False,2.0,200.0,False,2034
False,0.0,True,24.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1720
False,0.0,True,24.0,False,0.0,False,0.0,False,0.0,True,4.0,200.0,True,1806
False,0.0,True,29.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,965
False,0.0,False,45.0,True,2.0,True,2.0,True,1.0,True,10.0,200.0,True,921
True,1.0,True,39.0,True,4.0,True,2.0,False,0.0,False,9.0,200.0,True,1392
True,1.0,True,46.0,True,4.0,True,2.0,True,1.0,True,10.0,200.0,True,1957
True,2.0,False,42.0,True,4.0,True,4.0,False,0.0,True,11.0,200.0,True,1678
False,0.0,False,23.0,True,2.0,False,0.0,False,0.0,False,2.0,200.0,False,1940
True,1.0,True,26.0,True,4.0,False,0.0,False,0.0,False,7.0,200.0,True,1782
False,0.0,False,11.0,False,2.0,False,0.0,False,0.0,False,1.0,200.0,False,1502
True,1.0,True,21.0,False,2.0,True,2.0,True,2.0,True,11.0,200.0,True,1394
True,1.0,True,16.0,True,3.0,False,0.0,False,0.0,True,5.0,200.0,False,1323
True,1.0,True,35.0,True,4.0,True,1.0,False,0.0,False,8.0,200.0,True,2135
False,0.0,False,16.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1903
False,0.0,True,23.0,True,2.0,False,0.0,False,1.0,True,4.0,200.0,False,1187
True,1.0,True,33.0,True,4.0,True,1.0,True,1.0,True,4.0,200.0,True,1413
False,0.0,True,12.0,True,1.0,False,0.0,True,1.0,False,3.0,200.0,False,1497
True,1.0,True,24.0,True,2.0,False,0.0,False,1.0,True,5.0,200.0,True,1335
True,1.0,False,30.0,True,3.0,True,3.0,False,0.0,True,9.0,200.0,True,1344
False,0.0,False,51.0,False,0.0,False,0.0,False,0.0,True,1.0,200.0,False,1583
True,1.0,False,38.0,False,3.0,True,2.0,False,0.0,False,9.0,200.0,True,1331
False,0.0,True,13.0,True,1.0,False,0.0,False,0.0,False,1.0,200.0,False,2381
False,0.0,False,6.0,True,2.0,False,0.0,False,0.0,False,0.0,200.0,False,1350
True,2.0,True,37.0,True,4.0,False,1.0,False,0.0,False,7.0,200.0,False,933
False,0.0,False,7.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,2193
False,0.0,False,22.0,False,0.0,False,0.0,True,1.0,False,2.0,200.0,False,922
True,2.0,True,37.0,True,3.0,True,2.0,True,1.0,True,8.0,200.0,True,1557
False,0.0,False,19.0,True,3.0,False,0.0,False,0.0,False,1.0,200.0,False,1850
False,0.0,False,29.0,False,3.0,True,1.0,False,1.0,False,6.0,200.0,False,1600
False,0.0,True,39.0,False,2.0,True,2.0,True,2.0,True,11.0,200.0,True,2183
True,1.0,True,35.0,True,3.0,True,1.0,True,2.0,True,9.0,200.0,True,1339
False,0.0,True,15.0,True,1.0,False,0.0,False,0.0,False,0.0,200.0,False,1659
False,0.0,True,14.0,True,1.0,False,0.0,False,1.0,False,0.0,200.0,False,1450
True,1.0,True,29.0,False,2.0,True,1.0,True,2.0,True,6.0,200.0,True,1108
False,0.0,False,14.0,True,1.0,False,0.0,True,1.0,False,0.0,200.0,False,1252
False,0.0,True,8.0,False,0.0,False,0.0,False,0.0,True,1.0,200.0,False,1134
True,1.0,True,47.0,True,4.0,True,3.0,True,2.0,True,10.0,200.0,False,1468
False,1.0,False,47.0,False,3.0,True,1.0,True,2.0,True,9.0,200.0,True,2463
False,0.0,True,41.0,False,0.0,False,0.0,False,0.0,True,1.0,200.0,False,2282
True,1.0,False,16.0,False,2.0,False,0.0,True,1.0,False,2.0,200.0,False,1032
False,1.0,False,45.0,True,3.0,True,1.0,True,1.0,True,9.0,200.0,True,1737
False,0.0,True,19.0,True,2.0,True,1.0,True,1.0,True,8.0,200.0,True,1932
True,1.0,True,34.0,True,2.0,True,1.0,True,2.0,True,10.0,200.0,True,1344
True,1.0,False,29.0,True,5.0,False,0.0,True,2.0,True,6.0,200.0,True,1533
True,1.0,False,25.0,True,3.0,True,1.0,True,1.0,True,5.0,200.0,True,1765
False,0.0,False,12.0,False,0.0,False,0.0,False,0.0,False,0.0,200.0,False,1482
False,0.0,True,12.0,False,0.0,False,0.0,True,2.0,True,2.0,200.0,False,1434
True,1.0,True,52.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1317
True,2.0,False,46.0,False,3.0,True,2.0,False,0.0,True,9.0,200.0,True,2314
False,0.0,False,29.0,False,0.0,True,1.0,True,1.0,False,9.0,200.0,True,1991
True,4.0,False,35.0,True,5.0,True,4.0,True,1.0,False,11.0,200.0,True,1836
True,1.0,False,35.0,False,1.0,True,1.0,False,1.0,False,9.0,200.0,True,2798
True,1.0,True,19.0,True,2.0,False,0.0,False,0.0,True,2.0,200.0,False,1658
False,0.0,False,10.0,False,0.0,False,0.0,True,1.0,False,1.0,200.0,False,1529
False,0.0,False,15.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,964
False,0.0,True,21.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1625
False,0.0,False,15.0,False,0.0,False,0.0,False,0.0,False,2.0,200.0,False,1349
True,1.0,False,35.0,False,4.0,True,2.0,False,0.0,True,11.0,200.0,True,1309
False,1.0,False,39.0,False,2.0,True,2.0,True,1.0,True,9.0,200.0,True,1955
True,1.0,False,32.0,False,1.0,False,0.0,True,1.0,True,5.0,200.0,False,1781
False,0.0,False,23.0,True,1.0,False,0.0,False,1.0,False,3.0,200.0,False,1904
True,2.0,True,42.0,True,4.0,True,2.0,True,1.0,True,11.0,200.0,True,1509
False,0.0,False,5.0,True,1.0,False,0.0,True,1.0,False,0.0,200.0,False,1719
True,1.0,False,21.0,True,3.0,True,1.0,True,2.0,True,7.0,200.0,True,1231
True,1.0,False,31.0,True,3.0,True,2.0,False,0.0,True,7.0,200.0,True,1247
True,2.0,True,33.0,True,4.0,False,1.0,False,0.0,True,8.0,200.0,True,1472
False,0.0,True,15.0,True,3.0,False,0.0,False,0.0,True,3.0,200.0,False,2081
True,1.0,False,54.0,True,3.0,True,2.0,False,1.0,True,10.0,200.0,True,1660
False,0.0,False,15.0,True,2.0,False,0.0,False,1.0,True,3.0,200.0,False,1686
False,0.0,False,19.0,False,0.0,False,0.0,True,1.0,True,1.0,200.0,False,1279
False,0.0,False,34.0,False,2.0,True,1.0,False,0.0,False,5.0,200.0,False,1374
True,1.0,True,45.0,True,2.0,True,2.0,True,1.0,True,9.0,200.0,True,2037
True,2.0,False,38.0,False,1.0,True,3.0,True,2.0,True,11.0,200.0,True,1567
True,2.0,False,36.0,True,2.0,True,1.0,True,2.0,False,9.0,200.0,True,2091
True,1.0,True,25.0,True,3.0,False,0.0,True,1.0,True,4.0,200.0,True,1859
True,2.0,True,50.0,False,3.0,True,1.0,False,0.0,True,9.0,200.0,True,1366
False,1.0,True,40.0,True,3.0,False,1.0,False,0.0,False,6.0,200.0,True,2026
False,0.0,False,14.0,True,2.0,False,0.0,False,0.0,False,2.0,200.0,False,2249
True,1.0,True,32.0,True,3.0,True,2.0,False,1.0,True,10.0,200.0,True,1138
False,0.0,True,31.0,True,3.0,False,0.0,True,2.0,True,5.0,200.0,True,1549
False,0.0,True,23.0,True,2.0,False,0.0,False,0.0,False,2.0,200.0,False,1300
False,0.0,True,30.0,False,1.0,True,1.0,True,2.0,True,8.0,200.0,True,1482
True,2.0,True,33.0,True,3.0,True,2.0,True,1.0,True,10.0,200.0,True,1241
False,0.0,False,6.0,False,0.0,False,0.0,False,0.0,False,1.0,200.0,False,1899
False,0.0,True,24.0,True,1.0,False,0.0,False,0.0,False,2.0,200.0,False,1211
False,0.0,True,37.0,False,3.0,False,2.0,False,1.0,False,7.0,200.0,False,1806
